34.401284,12.207474
36.486664,11.412334
35.783625,10.050259
38.129605,10.880782
36.697744,15.608595
30.261951,11.499113
37.292343,22.956528
34.226889,12.493278
36.018876,12.187591
36.024070,14.424695
37.356721,10.676251
35.581582,10.980620
36.157896,22.081606
37.286319,27.543944
37.454177,13.628524
34.066405,11.293357
37.886035,12.353360
35.201703,10.192846
22.227795,19.014195
37.539833,11.973367
35.516373,9.736041
35.663225,11.463943
24.652397,19.495707
39.037088,11.443661
39.544225,10.600932
39.233803,13.093964
35.724766,27.460464
39.611292,10.918735
35.342310,11.025724
37.664232,15.751017
32.575316,8.664977
35.806274,22.241052
37.384214,12.471453
34.852743,11.064414
35.226404,10.768549
35.464117,12.673765
37.395030,11.205084
36.876295,9.020393
35.629985,25.937009
37.583812,10.883582
36.195084,11.361723
38.030866,8.546288
34.775453,8.533272
35.807357,13.675124
37.209902,10.887473
36.004677,9.295752
32.280790,8.279696
35.956075,21.891619
31.305645,9.558362
35.228217,11.928370
35.392337,9.136055
37.021915,11.400868
35.242957,10.565675
