15.975313,32.989159
35.525486,38.228801
15.249880,36.090442
17.078803,32.887418
14.229227,29.371109
19.640804,41.222259
35.345920,20.799775
13.709237,34.126664
13.418727,33.106554
16.584165,28.772946
24.894210,40.567194
15.826310,34.950184
38.826155,19.593740
35.390878,13.122093
13.276524,29.654117
15.992335,36.631518
11.846878,31.563694
14.369984,34.817911
32.864997,35.330295
13.733086,30.972022
13.053383,38.616429
13.065257,34.191886
36.444417,35.621774
17.019396,30.674161
12.935586,36.543248
11.898482,29.489831
39.980953,16.330416
11.688030,33.898434
14.747172,34.316566
12.008398,28.391157
17.777453,40.764257
39.919886,16.256570
13.392587,31.550448
11.139493,32.494214
15.403568,32.101039
17.234284,30.844336
11.908340,34.007966
32.619275,38.790989
39.466141,15.992868
14.855211,33.715335
28.600571,39.593251
10.500176,37.580180
11.563560,40.619837
14.242255,30.278017
15.758637,32.526176
30.982473,39.061723
17.858644,41.035679
38.496926,19.027024
16.566329,35.981912
15.160028,32.918312
17.075600,35.088477
35.142798,38.644907
15.386361,33.101950
