36.026880,37.262559
39.141716,37.988881
33.550514,38.435962
38.934641,37.163300
38.900440,37.223381
35.457893,37.253472
39.154425,35.941617
37.627379,37.554105
35.187625,37.979870
34.987398,36.707117
35.323498,35.841120
35.233066,36.234590
37.761021,37.921716
38.865796,38.917454
37.919692,37.147762
40.087632,37.182607
35.559527,37.764434
35.016244,37.263387
35.521932,38.797058
35.385062,36.950020
35.792984,36.563706
35.411798,37.047999
39.010911,37.562747
38.820488,36.624204
38.306595,37.183870
34.529570,37.122489
36.207906,36.147011
35.286251,36.246340
39.147342,35.833457
35.174605,37.451597
36.038547,36.582649
37.471665,35.666375
35.123027,37.267568
37.479144,37.457891
35.605772,37.304488
35.508209,36.838289
37.714006,36.978485
35.382357,34.812184
39.665248,35.056840
35.594592,36.996508
35.516873,36.043106
38.821980,36.487273
37.836795,35.971767
34.892930,36.255366
37.572118,36.609229
37.461607,37.547252
35.427483,36.855313
34.132979,33.738512
34.745622,36.899018
34.311374,36.633706
34.647904,36.591294
34.674097,37.029794
35.290797,37.397121
