21.669571,24.452804
19.856244,26.428126
36.135187,22.546433
26.882537,31.113438
35.517926,29.456035
23.652725,15.513449
19.018657,34.015328
19.262920,29.788309
28.889328,14.844307
35.207815,32.905166
22.633126,23.906587
37.359068,26.953781
17.157739,27.007510
27.381714,27.324101
26.619349,10.315857
40.854299,25.741906
30.860998,28.964591
24.349485,29.262085
13.034666,24.994862
28.119518,12.533928
36.755842,22.305067
35.270103,35.819940
16.598718,32.747700
27.697377,34.305810
29.729181,15.099411
33.346814,32.169564
18.419764,21.803611
32.967400,27.332934
39.499969,39.010678
36.231008,30.517081
39.880854,18.005106
10.697392,20.343840
30.961770,19.149037
32.010289,24.955747
33.552907,14.913120
30.596024,19.779118
22.703665,26.144272
16.619276,20.082900
18.648535,24.827646
37.391137,29.788981
18.914620,20.134411
25.282922,15.948833
39.175508,23.831693
35.971818,36.107667
37.470371,30.869710
23.035506,27.195214
40.717196,19.557633
17.516150,16.628304
26.912716,20.384367
32.718256,13.428611
35.358914,25.066770
17.201074,26.140657
37.103050,27.896673
