16.068376,40.774040
11.749558,36.385345
14.505222,38.823768
19.868593,37.062859
14.610132,38.403955
15.272202,34.131090
15.715679,26.909837
15.562822,40.438322
15.590133,39.864406
14.770710,40.280551
10.803644,35.845416
12.891994,39.131842
16.386857,25.560612
15.215810,36.816269
13.138656,40.426890
14.033827,40.128550
14.230193,40.892061
18.472276,37.855693
10.797010,35.273416
12.024574,41.713527
15.605296,39.153613
14.519999,40.291638
11.728398,37.622543
18.101794,37.816325
12.016898,37.627013
10.117422,40.911011
15.452752,36.267133
9.931303,38.916598
15.467369,38.452124
14.258709,38.564119
16.291972,38.403128
16.138726,25.309588
13.111082,39.779140
14.825048,39.144385
16.136713,37.861126
14.101740,40.995385
10.682261,40.078629
12.364768,36.312748
16.175112,30.866592
11.891090,40.012297
15.276629,40.783066
11.862356,37.229645
14.419722,39.347545
15.649245,40.653844
13.473536,39.580706
13.279667,37.423626
16.643899,36.213354
18.170350,34.206306
20.631068,32.904981
14.563488,39.614699
14.423285,37.625998
12.448677,33.502624
16.141608,38.901567
