28.511031,25.643475
19.945794,13.990085
28.038823,36.830152
30.686138,28.418845
11.487181,20.137454
29.473418,28.404286
17.714150,14.819323
19.555010,34.901997
25.216952,26.496279
23.635508,27.700675
31.773632,19.744028
16.282868,26.078926
26.578126,15.474097
10.299864,16.138157
20.723772,28.541877
25.074238,35.121232
24.839365,36.355305
26.282436,27.367868
26.824719,14.152838
25.928555,30.565459
27.016399,36.974938
25.387320,22.857893
32.082856,21.964925
27.251743,25.104158
24.929994,30.180300
24.248778,28.926477
22.523102,21.029399
26.730829,32.482726
12.859337,18.947812
34.298325,19.625685
22.705960,32.429919
22.133526,21.449413
32.302307,19.834621
25.494094,29.341481
16.443605,26.617147
26.841384,39.787075
26.982245,33.037721
24.960662,21.960154
16.740594,18.323308
17.179345,21.421045
22.197255,19.498979
28.038250,26.586946
30.318405,32.755589
18.887267,32.310515
28.635150,38.315888
22.336020,15.052325
19.602322,33.162547
12.571910,10.113972
28.295346,34.943782
26.046437,26.552448
30.990944,40.204606
29.294207,19.565242
16.252886,30.055240
